Building Materials & Components Type,Materials & Components Sub-Type,Imports/Exports,Year,Current Prices (£'000),Date,Geographical Region,Type,Unique_Key
" Products & Components",Structural Units (aluminium),Exports,2019,77947,01/01/2019,United Kingdom,External Trade,Products & ComponentsStructural Units (aluminium)Exports20197794701/01/2019United Kingdom
" Products & Components",Structural Units (aluminium),Exports,2020,72532,01/01/2020,United Kingdom,External Trade,Products & ComponentsStructural Units (aluminium)Exports20207253201/01/2020United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Imports,2015,127047,01/01/2015,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsImports201512704701/01/2015United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Imports,2016,145661,01/01/2016,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsImports201614566101/01/2016United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Imports,2017,182169,01/01/2017,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsImports201718216901/01/2017United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Imports,2018,165142,01/01/2018,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsImports201816514201/01/2018United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Imports,2019,167081,01/01/2019,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsImports201916708101/01/2019United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Imports,2020,116711,01/01/2020,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsImports202011671101/01/2020United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Exports,2015,94695,01/01/2015,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsExports20159469501/01/2015United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Exports,2016,68814,01/01/2016,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsExports20166881401/01/2016United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Exports,2017,88760,01/01/2017,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsExports20178876001/01/2017United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Exports,2018,93565,01/01/2018,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsExports20189356501/01/2018United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Exports,2019,102217,01/01/2019,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsExports201910221701/01/2019United Kingdom
" Products & Components",Steel Tubes & Hollow Sections,Exports,2020,89886,01/01/2020,United Kingdom,External Trade,Products & ComponentsSteel Tubes & Hollow SectionsExports20208988601/01/2020United Kingdom
" Products & Components",Bituminous Roofing Felt*,Imports,2015,,01/01/2015,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Imports201501/01/2015United Kingdom
" Products & Components",Bituminous Roofing Felt*,Imports,2016,,01/01/2016,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Imports201601/01/2016United Kingdom
" Products & Components",Bituminous Roofing Felt*,Imports,2017,,01/01/2017,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Imports201701/01/2017United Kingdom
" Products & Components",Bituminous Roofing Felt*,Imports,2018,,01/01/2018,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Imports201801/01/2018United Kingdom
" Products & Components",Bituminous Roofing Felt*,Imports,2019,,01/01/2019,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Imports201901/01/2019United Kingdom
" Products & Components",Bituminous Roofing Felt*,Imports,2020,,01/01/2020,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Imports202001/01/2020United Kingdom
" Products & Components",Bituminous Roofing Felt*,Exports,2015,,01/01/2015,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Exports201501/01/2015United Kingdom
" Products & Components",Bituminous Roofing Felt*,Exports,2016,,01/01/2016,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Exports201601/01/2016United Kingdom
" Products & Components",Bituminous Roofing Felt*,Exports,2017,,01/01/2017,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Exports201701/01/2017United Kingdom
" Products & Components",Bituminous Roofing Felt*,Exports,2018,,01/01/2018,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Exports201801/01/2018United Kingdom
" Products & Components",Bituminous Roofing Felt*,Exports,2019,,01/01/2019,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Exports201901/01/2019United Kingdom
" Products & Components",Bituminous Roofing Felt*,Exports,2020,,01/01/2020,United Kingdom,External Trade,Products & ComponentsBituminous Roofing Felt*Exports202001/01/2020United Kingdom
" Products & Components",Other Asphalt products*,Imports,2015,,01/01/2015,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Imports201501/01/2015United Kingdom
" Products & Components",Other Asphalt products*,Imports,2016,,01/01/2016,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Imports201601/01/2016United Kingdom
" Products & Components",Other Asphalt products*,Imports,2017,,01/01/2017,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Imports201701/01/2017United Kingdom
" Products & Components",Other Asphalt products*,Imports,2018,,01/01/2018,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Imports201801/01/2018United Kingdom
" Products & Components",Other Asphalt products*,Imports,2019,,01/01/2019,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Imports201901/01/2019United Kingdom
" Products & Components",Other Asphalt products*,Imports,2020,,01/01/2020,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Imports202001/01/2020United Kingdom
" Products & Components",Other Asphalt products*,Exports,2015,,01/01/2015,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Exports201501/01/2015United Kingdom
" Products & Components",Other Asphalt products*,Exports,2016,,01/01/2016,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Exports201601/01/2016United Kingdom
" Products & Components",Other Asphalt products*,Exports,2017,,01/01/2017,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Exports201701/01/2017United Kingdom
" Products & Components",Other Asphalt products*,Exports,2018,,01/01/2018,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Exports201801/01/2018United Kingdom
" Products & Components",Other Asphalt products*,Exports,2019,,01/01/2019,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Exports201901/01/2019United Kingdom
" Products & Components",Other Asphalt products*,Exports,2020,,01/01/2020,United Kingdom,External Trade,Products & ComponentsOther Asphalt products*Exports202001/01/2020United Kingdom
" Products & Components",Asphalt Products*,Imports,2015,62171,01/01/2015,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Imports20156217101/01/2015United Kingdom
" Products & Components",Asphalt Products*,Imports,2016,64877,01/01/2016,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Imports20166487701/01/2016United Kingdom
" Products & Components",Asphalt Products*,Imports,2017,73520,01/01/2017,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Imports20177352001/01/2017United Kingdom
" Products & Components",Asphalt Products*,Imports,2018,77035,01/01/2018,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Imports20187703501/01/2018United Kingdom
" Products & Components",Asphalt Products*,Imports,2019,94287,01/01/2019,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Imports20199428701/01/2019United Kingdom
" Products & Components",Asphalt Products*,Imports,2020,90544,01/01/2020,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Imports20209054401/01/2020United Kingdom
" Products & Components",Asphalt Products*,Exports,2015,11690,01/01/2015,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Exports20151169001/01/2015United Kingdom
" Products & Components",Asphalt Products*,Exports,2016,11516,01/01/2016,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Exports20161151601/01/2016United Kingdom
" Products & Components",Asphalt Products*,Exports,2017,9589,01/01/2017,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Exports2017958901/01/2017United Kingdom
" Products & Components",Asphalt Products*,Exports,2018,10359,01/01/2018,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Exports20181035901/01/2018United Kingdom
" Products & Components",Asphalt Products*,Exports,2019,13771,01/01/2019,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Exports20191377101/01/2019United Kingdom
" Products & Components",Asphalt Products*,Exports,2020,12262,01/01/2020,United Kingdom,External Trade,Products & ComponentsAsphalt Products*Exports20201226201/01/2020United Kingdom
" Products & Components",Mineral Insulating Materials,Imports,2015,99542,01/01/2015,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsImports20159954201/01/2015United Kingdom
" Products & Components",Mineral Insulating Materials,Imports,2016,106547,01/01/2016,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsImports201610654701/01/2016United Kingdom
" Products & Components",Mineral Insulating Materials,Imports,2017,124026,01/01/2017,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsImports201712402601/01/2017United Kingdom
" Products & Components",Mineral Insulating Materials,Imports,2018,143407,01/01/2018,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsImports201814340701/01/2018United Kingdom
" Products & Components",Mineral Insulating Materials,Imports,2019,135688,01/01/2019,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsImports201913568801/01/2019United Kingdom
" Products & Components",Mineral Insulating Materials,Imports,2020,109779,01/01/2020,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsImports202010977901/01/2020United Kingdom
" Products & Components",Mineral Insulating Materials,Exports,2015,151080,01/01/2015,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsExports201515108001/01/2015United Kingdom
" Products & Components",Mineral Insulating Materials,Exports,2016,162242,01/01/2016,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsExports201616224201/01/2016United Kingdom
" Products & Components",Mineral Insulating Materials,Exports,2017,190839,01/01/2017,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsExports201719083901/01/2017United Kingdom
" Products & Components",Mineral Insulating Materials,Exports,2018,196774,01/01/2018,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsExports201819677401/01/2018United Kingdom
" Products & Components",Mineral Insulating Materials,Exports,2019,211036,01/01/2019,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsExports201921103601/01/2019United Kingdom
" Products & Components",Mineral Insulating Materials,Exports,2020,178989,01/01/2020,United Kingdom,External Trade,Products & ComponentsMineral Insulating MaterialsExports202017898901/01/2020United Kingdom
" Products & Components",Glass Fibre**,Imports,2015,,01/01/2015,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Imports201501/01/2015United Kingdom
" Products & Components",Glass Fibre**,Imports,2016,,01/01/2016,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Imports201601/01/2016United Kingdom
" Products & Components",Glass Fibre**,Imports,2017,,01/01/2017,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Imports201701/01/2017United Kingdom
" Products & Components",Glass Fibre**,Imports,2018,,01/01/2018,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Imports201801/01/2018United Kingdom
" Products & Components",Glass Fibre**,Imports,2019,,01/01/2019,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Imports201901/01/2019United Kingdom
" Products & Components",Glass Fibre**,Imports,2020,,01/01/2020,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Imports202001/01/2020United Kingdom
" Products & Components",Glass Fibre**,Exports,2015,,01/01/2015,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Exports201501/01/2015United Kingdom
" Products & Components",Glass Fibre**,Exports,2016,,01/01/2016,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Exports201601/01/2016United Kingdom
" Products & Components",Glass Fibre**,Exports,2017,,01/01/2017,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Exports201701/01/2017United Kingdom
" Products & Components",Glass Fibre**,Exports,2018,,01/01/2018,United Kingdom,External Trade,Products & ComponentsGlass Fibre**Exports201801/01/2018United Kingdom
